V_ID,Town,Cluster_result,Cluster_name,QoL_Score,Marital status,Population Density,Natural Increase,Social Increase,Housing Price,Income,edu1,edu2,NO2,PM2.5,Hospital,Water,Green,Area,Metro in 300m,Multi Metro in 300m,Metro in 500m,Multi Metro in 500m,Primary School,High School,Gym,Fire station,Police station,Shelter
63000090-014,Nangang District,1,Suburb: Small Town Settlement,38.71,0.156339106,0.133514,0.172390328,0.103568613,0.418673218,0.073853642,0.154159108,0.482540223,0.123413006,0.57261181,0.142857143,0,1,0.001371233,0,0,0,0,1,1,0,1,1,0.093023256
63000090-015,Nangang District,4,Close to Downtown: Convenient Transportation,84.41,0.148831147,0.245489813,0.158042115,0.099372816,0.418673218,0.073606228,0.150333227,0.418715822,0.128320883,0.541696523,0.142857143,0,1,0.000650317,1,0,1,0,1,1,1,1,1,0.170542636
63000090-016,Nangang District,1,Suburb: Small Town Settlement,4.84,0.217875337,0.013688151,0.183906703,0.079020234,0.418673218,0.091023329,0.215828021,0.637104674,0.100692614,0.634784369,0,0,1,0.00920596,0,0,0,0,1,0,0,1,1,0.104651163
63000090-012,Nangang District,3,City Center,78.7,0.132017144,0.243566574,0.16300045,0.101365921,0.418673218,0.079964326,0.133715087,0.388280098,0.128320883,0.533985797,0.142857143,0,0,0.000548932,1,0,1,0,1,1,1,1,1,0.085271318
63000090-008,Nangang District,3,City Center,62.23,0.141556402,0.077546808,0.158042115,0.102239,0.418673218,0.070423375,0.139300676,0.470247279,0.128320883,0.549414514,0.142857143,0,0,0.002242088,1,0,1,0,1,1,0,1,1,0.170542636
63000090-020,Nangang District,3,City Center,85.15,0.159092089,0.103739791,0.196868851,0.100973194,0.418673218,0.117806142,0.161644237,0.285487776,0.118217374,0.588112512,0.285714286,1,0,0.001881271,0,0,1,0,1,1,0,1,1,0.178294574
63000090-013,Nangang District,3,City Center,79.5,0.138931494,0.234391552,0.166206477,0.104681327,0.418673218,0.076832735,0.138996825,0.402849038,0.128320883,0.533985797,0.142857143,0,0,0.000615857,1,0,1,0,1,1,1,1,1,0.096899225
63000110-033,Shilin District,1,Suburb: Small Town Settlement,44.89,0.168333441,0.082429125,0.189271644,0.095265885,0.409966236,0.107955408,0.172532841,0.328889179,0.100692614,0.808018355,0.142857143,0,1,0.002505788,0,0,0,0,1,1,0,0,1,0.302325581
63000110-001,Shilin District,3,City Center,90.93,0.120473093,0.194615228,0.161367884,0.106746816,0.409966236,0.067665031,0.121765897,0.436803512,0.094125604,0.603641642,0.142857143,0,0,0.000640584,1,0,1,1,1,1,1,1,1,0.282945736
63000110-044,Shilin District,0,Suburb: Remote and Desolate,6.99,0.048261634,0.006508535,0.172390328,0.113219016,0.409966236,0.032872327,0.045237838,0.425348677,0.145429483,0.603641642,0,0,1,0.006135738,0,0,0,0,0,0,0,0,1,0.003875969
63000110-010,Shilin District,4,Close to Downtown: Convenient Transportation,90.59,0.139096832,0.183285887,0.175372661,0.108218719,0.409966236,0.074784236,0.137635932,0.436568374,0.094125604,0.603641642,0.142857143,0,1,0.000872893,1,0,1,0,1,1,1,1,1,0.166666667
63000110-026,Shilin District,4,Close to Downtown: Convenient Transportation,82.53,0.19561404,0.13055927,0.161367884,0.100676732,0.409966236,0.110768676,0.200639686,0.318226297,0.07973842,1.000561984,0.285714286,0,1,0.001911889,1,0,1,0,1,1,0,1,1,0.259689922
63000110-039,Shilin District,0,Suburb: Remote and Desolate,11.16,0.203982945,0.136875175,0.187953685,0.098244599,0.409966236,0.119581111,0.212075256,0.225190852,0.100692614,0.720996106,0,0,1,0.001969663,0,0,0,0,0,1,0,0,0,0.321705426
63000110-038,Shilin District,0,Suburb: Remote and Desolate,29.1,0.156420594,0.167248095,0.179715207,0.109397207,0.409966236,0.112378027,0.160244878,0.274271677,0.100692614,1.065523707,0.142857143,0,1,0.001083137,0,0,0,0,1,0,0,0,1,0.445736434
63000110-040,Shilin District,0,Suburb: Remote and Desolate,7.86,0.191672524,0.245561,0.154633391,0.103286577,0.409966236,0.112396143,0.199690514,0.236622752,0.100692614,0.720996106,0,0,1,0.000860148,0,0,0,0,0,1,0,0,0,0.38372093
63000110-042,Shilin District,1,Suburb: Small Town Settlement,41.06,0.18681832,0.029371352,0.169335671,0.102908096,0.409966236,0.129932853,0.193149905,0.271232335,0.172861055,0.823925371,0,0,1,0.006298415,0,0,0,0,0,1,0,1,1,0.426356589
63000110-041,Shilin District,0,Suburb: Remote and Desolate,11.22,0.221910715,0.221647748,0.179715207,0.096987109,0.409966236,0.128551918,0.231369937,0.220084319,0.100692614,0.823925371,0,0,1,0.00129317,0,0,0,0,0,0,0,0,1,0.635658915
63000110-037,Shilin District,5,"Outskirt: High Population Density, Old Town",17.88,0.158406873,0.23313171,0.154633391,0.105046818,0.409966236,0.097481668,0.162602161,0.309930678,0.07973842,1.065523707,0.142857143,0,0,0.000735124,0,0,0,0,1,1,0,0,1,0.368217054
63000110-036,Shilin District,5,"Outskirt: High Population Density, Old Town",20.77,0.179659973,0.205051284,0.199287932,0.102717807,0.409966236,0.104070632,0.184963123,0.300114577,0.100692614,0.808018355,0.142857143,0,0,0.001053314,0,0,0,0,1,1,0,0,1,0.224806202
63000110-016,Shilin District,1,Suburb: Small Town Settlement,18.68,0.164923693,0.133836446,0.194394193,0.103192218,0.409966236,0.066231413,0.159822088,0.587918756,0.118217374,0.541696523,0,1,1,0.0014219,0,0,0,0,1,0,0,1,1,0.201550388
63000110-024,Shilin District,1,Suburb: Small Town Settlement,16.26,0.178394754,0.016227245,0.169335671,0.118102222,0.409966236,0.065839127,0.162123101,0.635401055,0.094125604,0.760452986,0,1,1,0.00815835,0,0,0,0,1,1,0,0,1,0.011627907
63000110-025,Shilin District,1,Suburb: Small Town Settlement,60.28,0.108945408,0.053395593,0.149359022,0.106216339,0.409966236,0.071281983,0.111291904,0.376588059,0.100692614,0.808018355,0.142857143,0,1,0.002329543,0,0,0,0,1,1,0,1,1,0.143410853
63000110-048,Shilin District,0,Suburb: Remote and Desolate,10.82,0.052412655,0.001915093,0.161367884,0.109893199,0.409966236,0.03367761,0.045763323,0.435765189,0.183516327,0.564872184,0,0,1,0.00942482,0,0,0,0,1,0,0,0,1,0.007751938
63000110-008,Shilin District,1,Suburb: Small Town Settlement,68.28,0.210437389,0.105382883,0.186620359,0.095374983,0.409966236,0.101495009,0.208094501,0.497404182,0.094125604,1.000561984,0.142857143,1,1,0.002701989,0,0,0,0,1,1,1,1,1,0.248062016
63000110-028,Shilin District,4,Close to Downtown: Convenient Transportation,79.3,0.163481726,0.139331815,0.182525911,0.108303893,0.409966236,0.087206889,0.166155877,0.380492535,0.034838129,1.000561984,0.285714286,0,1,0.001475669,1,0,1,0,1,1,0,1,1,0.271317829
63000110-027,Shilin District,4,Close to Downtown: Convenient Transportation,69.56,0.136744304,0.156701296,0.1738904,0.11102983,0.409966236,0.087159383,0.138505145,0.385926102,0.034838129,1.065523707,0.285714286,0,1,0.00100793,1,0,1,0,1,0,0,1,1,0.151162791
63000110-030,Shilin District,3,City Center,56.38,0.162872775,0.234425511,0.158042115,0.103286577,0.409966236,0.106747843,0.168639225,0.308397992,0.07973842,1.065523707,0.285714286,0,0,0.000764169,1,0,1,0,1,1,0,0,1,0.333333333
63000110-012,Shilin District,4,Close to Downtown: Convenient Transportation,65.73,0.164455416,0.257660669,0.176837378,0.104497574,0.409966236,0.090891808,0.167090496,0.366679308,0.112713706,0.603641642,0,0,1,0.00083043,1,0,1,0,1,0,0,1,1,0.189922481
63000110-045,Shilin District,0,Suburb: Remote and Desolate,19.15,0.065030402,0.007807512,0.138195131,0.110627181,0.409966236,0.093684514,0.063969301,0.401279748,0.145429483,0.666038391,0,0,1,0.006423638,0,0,0,0,0,1,0,0,1,0.046511628
63000110-014,Shilin District,4,Close to Downtown: Convenient Transportation,80.85,0.145321182,0.121211387,0.181128826,0.104220676,0.409966236,0.078341102,0.148912751,0.415503429,0.112713706,0.603641642,0,1,1,0.001431684,0,0,1,0,1,1,0,1,1,0.209302326
63000110-032,Shilin District,0,Suburb: Remote and Desolate,14.11,0.151876252,0.027802818,0.154633391,0.10522856,0.409966236,0.102516037,0.155420431,0.381638153,0.141498576,0.808018355,0.142857143,0,1,0.005516801,0,0,0,0,0,1,0,0,1,0.112403101
63000110-022,Shilin District,0,Suburb: Remote and Desolate,2.89,0.194278691,0.085483504,0.190574459,0.102526814,0.409966236,0.079451663,0.184906959,0.59505135,0.100692614,0.968224552,0,1,1,0.002815531,0,0,0,0,0,0,0,0,1,0.42248062
63000110-043,Shilin District,1,Suburb: Small Town Settlement,49.26,0.042570624,0.007017925,0.151139099,0.112449753,0.409966236,0.078473644,0.041034515,0.39713708,0.112713706,0.75254835,0.142857143,0,1,0.005203479,0,0,0,0,0,1,0,1,1,0.031007752
63000110-049,Shilin District,0,Suburb: Remote and Desolate,13.04,0.050406848,0.001235994,0.166206477,0.113066262,0.409966236,0.020742894,0.046199943,0.444390924,0.149153491,0.603641642,0,0,1,0.009672623,0,0,0,0,1,0,0,0,1,0.011627907
63000110-011,Shilin District,4,Close to Downtown: Convenient Transportation,66.33,0.189717717,0.272523189,0.178284808,0.086466062,0.409966236,0.08734672,0.185773808,0.488235007,0.094125604,0.603641642,0,1,1,0.000773274,0,0,1,0,1,0,1,1,1,0.248062016
63000110-021,Shilin District,0,Suburb: Remote and Desolate,1.88,0.195240093,0.227081352,0.179715207,0.097828565,0.409966236,0.075749664,0.184192415,0.620523312,0.094125604,0.968224552,0,1,1,0.001045335,0,0,0,0,0,0,0,0,1,0.282945736
63000110-019,Shilin District,1,Suburb: Small Town Settlement,44.62,0.177490304,0.127300977,0.164613214,0.103942248,0.409966236,0.077093228,0.169456455,0.583198707,0.094125604,0.968224552,0.142857143,1,1,0.001833007,0,0,0,0,1,1,0,1,1,0.259689922
63000110-020,Shilin District,1,Suburb: Small Town Settlement,4.03,0.223225661,0.158619148,0.191862346,0.094274714,0.409966236,0.087227538,0.216540414,0.694479549,0.100692614,0.541696523,0,1,0,0.00199902,0,0,0,0,1,0,0,1,1,0.329457364
63000110-009,Shilin District,1,Suburb: Small Town Settlement,73.79,0.187931658,0.177391097,0.187953685,0.100078836,0.409966236,0.092293431,0.18445833,0.492070048,0.094125604,0.603641642,0.142857143,1,1,0.001289545,0,0,0,0,1,1,1,1,1,0.310077519
63000110-007,Shilin District,4,Close to Downtown: Convenient Transportation,93.41,0.20541736,0.112318816,0.167780532,0.100973194,0.409966236,0.109838955,0.205915551,0.398191579,0.094125604,1.000561984,0.142857143,1,1,0.002437154,1,0,1,0,1,1,1,1,1,0.158914729
63000110-023,Shilin District,1,Suburb: Small Town Settlement,23.66,0.149876045,0.015690853,0.166206477,0.119625659,0.409966236,0.049486111,0.134741331,0.607695697,0.100692614,0.760452986,0,1,1,0.007436316,0,0,0,0,1,1,0,0,1,0.007751938
63000110-004,Shilin District,4,Close to Downtown: Convenient Transportation,81.45,0.159932949,0.142417019,0.101431872,0.102046235,0.409966236,0.082279291,0.166958644,0.476092713,0.094125604,1.000561984,0.142857143,0,1,0.001463963,1,0,1,0,1,1,1,1,1,0.240310078
63000110-005,Shilin District,4,Close to Downtown: Convenient Transportation,72.31,0.204778955,0.148568352,0.187953685,0.100775736,0.409966236,0.121559348,0.209034817,0.282211596,0.07973842,1.000561984,0.285714286,0,1,0.001760245,1,0,1,0,1,0,0,1,1,0.391472868
63000110-003,Shilin District,4,Close to Downtown: Convenient Transportation,93.55,0.096021046,0.011913393,0.149359022,0.107358415,0.409966236,0.087097087,0.098289588,0.379313084,0.106880049,1.000561984,0.285714286,0,1,0.006596474,1,0,1,1,1,1,0,1,1,0.182170543
63000110-013,Shilin District,4,Close to Downtown: Convenient Transportation,56.92,0.168306122,0.253908775,0.159715209,0.10175575,0.409966236,0.072672745,0.168935274,0.586771771,0.112713706,0.603641642,0,1,1,0.000774472,0,0,1,0,1,1,0,1,1,0.100775194
63000110-015,Shilin District,1,Suburb: Small Town Settlement,50.74,0.156096832,0.16138819,0.172390328,0.106834666,0.409966236,0.068138152,0.152197381,0.528456191,0.118217374,0.603641642,0,1,1,0.001081686,0,0,0,0,1,1,0,1,1,0.151162791
63000110-002,Shilin District,4,Close to Downtown: Convenient Transportation,97.98,0.102706744,0.108366426,0.178284808,0.096561633,0.409966236,0.067786401,0.10307493,0.413599071,0.094125604,0.603641642,0.142857143,0,1,0.000946009,1,0,1,1,1,1,1,1,1,0.147286822
63000110-050,Shilin District,1,Suburb: Small Town Settlement,47.98,0.090579939,0.013817359,0.151139099,0.10753173,0.409966236,0.058050099,0.097904688,0.311758129,0.118217374,0.603641642,0,0,1,0.005784054,0,0,0,0,1,1,0,0,1,0.019379845
63000110-029,Shilin District,5,"Outskirt: High Population Density, Old Town",6.85,0.151884513,0.270470976,0.1738904,0.107618151,0.409966236,0.099888394,0.156895903,0.323383036,0.07973842,0.808018355,0.142857143,0,0,0.00057467,0,0,0,0,0,1,0,0,1,0.151162791
63000110-051,Shilin District,1,Suburb: Small Town Settlement,39.25,0.096315131,0.010692361,0.154633391,0.106305156,0.409966236,0.097346247,0.100703045,0.376126367,0.112713706,0.75254835,0.142857143,0,1,0.006925278,0,0,0,0,0,1,0,1,1,0.120155039
63000110-006,Shilin District,4,Close to Downtown: Convenient Transportation,78.29,0.17631054,0.226308492,0.156348283,0.098554592,0.409966236,0.097951936,0.178067043,0.367168951,0.07973842,1.000561984,0.285714286,0,1,0.000871767,1,0,1,0,1,1,0,1,1,0.476744186
63000110-031,Shilin District,1,Suburb: Small Town Settlement,35.62,0.204770562,0.05480606,0.185271442,0.101463649,0.409966236,0.123624969,0.211101983,0.299553505,0.118217374,0.808018355,0.142857143,0,1,0.004465155,0,0,0,0,0,1,0,1,1,0.186046512
63000110-047,Shilin District,0,Suburb: Remote and Desolate,10.75,0.055922928,0.001102008,0.149359022,0.111109926,0.409966236,0.047487942,0.049954921,0.435373086,0.203031823,0.564872184,0,0,1,0.009692929,0,0,0,0,0,0,0,1,1,0.003875969
63000110-018,Shilin District,1,Suburb: Small Town Settlement,48.52,0.126862084,0.148841329,0.178284808,0.110057338,0.409966236,0.063098902,0.126736246,0.467445081,0.094125604,0.541696523,0.142857143,1,0,0.000992708,0,0,0,0,1,1,0,1,1,0.089147287
63000110-017,Shilin District,1,Suburb: Small Town Settlement,30.65,0.197922954,0.165258382,0.191862346,0.095374983,0.409966236,0.087395844,0.193465757,0.570035696,0.100692614,0.541696523,0,1,1,0.001516405,0,0,0,0,1,0,0,1,1,0.15503876
63000110-035,Shilin District,4,Close to Downtown: Convenient Transportation,75.87,0.181365302,0.164476836,0.178284808,0.109480247,0.409966236,0.106588126,0.187980708,0.313594669,0.034838129,1.065523707,0.285714286,0,1,0.001360799,1,0,1,1,1,0,0,0,1,0.368217054
63000110-034,Shilin District,4,Close to Downtown: Convenient Transportation,48.72,0.222934804,0.249680813,0.219774941,0.090137136,0.409966236,0.123639262,0.227643777,0.301090971,0.07973842,1.065523707,0.142857143,0,1,0.001084024,0,0,1,0,1,1,0,0,1,0.53875969
63000110-046,Shilin District,1,Suburb: Small Town Settlement,31.05,0.100788299,0.011504784,0.154633391,0.110708001,0.409966236,0.082687399,0.102795091,0.393462698,0.185357893,0.634784369,0,0,1,0.006827931,0,0,0,0,0,1,0,1,1,0.30620155
63000060-026,Datong District,4,Close to Downtown: Convenient Transportation,75.34,0.123038252,0.150887893,0.149359022,0.09947424,0.399184366,0.075808666,0.123551763,0.437710485,0.118217374,0.388900106,0.285714286,0,1,0.000927635,1,0,1,0,1,1,0,0,1,0.220930233
63000060-008,Datong District,3,City Center,97.58,0.148105589,0.251154743,0.181128826,0.105859444,0.399184366,0.084376529,0.147543742,0.447518079,0.118217374,0.541696523,0.428571429,0,0,0.000639205,1,1,1,1,1,1,1,1,1,0.251937984
63000060-012,Datong District,3,City Center,95.09,0.122781886,0.13448165,0.172390328,0.105859444,0.399184366,0.062443156,0.123393256,0.432179156,0.128320883,0.114735487,0.428571429,1,0,0.001135309,1,0,1,0,1,1,1,1,1,0.170542636
63000060-018,Datong District,3,City Center,88.64,0.141200606,0.245263074,0.178284808,0.113598518,0.399184366,0.082056378,0.140525294,0.402064351,0.128320883,0.298715744,0.285714286,0,0,0.000617275,1,0,1,0,1,1,1,1,1,0.151162791
63000060-017,Datong District,3,City Center,74.33,0.081278651,0.14527246,0.161367884,0.110220886,0.399184366,0.029846179,0.080361401,0.482014419,0.128320883,0.298715744,0.428571429,1,0,0.000681401,0,0,1,0,1,1,0,1,1,0.127906977
63000060-009,Datong District,3,City Center,63.91,0.139939503,0.156515935,0.1738904,0.099169402,0.399184366,0.075829981,0.144347125,0.468420276,0.128320883,0.114735487,0.428571429,0,0,0.001213953,0,0,1,0,1,1,0,1,1,0.19379845
63000060-010,Datong District,3,City Center,74.8,0.125657276,0.268016036,0.152897108,0.10753173,0.399184366,0.063849783,0.129963849,0.456925743,0.128320883,0.114735487,0.571428571,0,0,0.000489069,1,0,1,0,1,1,0,1,1,0.182170543
63000060-003,Datong District,3,City Center,88.44,0.141077965,0.237213737,0.159715209,0.102622398,0.399184366,0.078741974,0.140656086,0.450011894,0.100692614,0.952092189,0.285714286,0,0,0.000643488,1,1,1,1,1,1,0,1,1,0.23255814
63000060-002,Datong District,3,City Center,97.92,0.102684747,0.151232007,0.147556529,0.104405444,0.399184366,0.064555436,0.109188727,0.392872392,0.100692614,0.952092189,0.428571429,0,0,0.000779739,1,1,1,1,1,1,1,1,1,0.162790698
63000060-004,Datong District,3,City Center,96.37,0.114339951,0.192567596,0.187953685,0.10612736,0.399184366,0.074015971,0.11706779,0.396044798,0.100692614,0.541696523,0.428571429,0,0,0.000652945,1,0,1,1,1,1,1,1,1,0.259689922
63000060-019,Datong District,3,City Center,77.76,0.129277535,0.342509861,0.094036701,0.110302438,0.399184366,0.057621007,0.128848865,0.568241712,0.128320883,0.388900106,0.428571429,0,0,0.00035511,1,0,1,1,1,1,1,1,1,0.127906977
63000060-020,Datong District,3,City Center,87.63,0.140000415,0.254170098,0.187953685,0.098348123,0.399184366,0.069578848,0.13890266,0.502107863,0.118217374,0.388900106,0.428571429,0,0,0.000542559,1,0,1,1,1,1,1,1,1,0.104651163
63000060-007,Datong District,3,City Center,91.47,0.168341006,0.242759038,0.199287932,0.102908096,0.399184366,0.095044915,0.16949907,0.440245299,0.128320883,0.952092189,0.571428571,0,0,0.000808863,1,0,1,1,1,1,1,1,1,0.220930233
63000060-014,Datong District,3,City Center,85.69,0.081332737,0.166293109,0.143882862,0.108303893,0.399184366,0.033527645,0.079675586,0.481168279,0.128320883,0.114735487,0.428571429,1,0,0.000601939,1,0,1,0,1,1,0,1,1,0.054263566
63000060-006,Datong District,3,City Center,68.82,0.134038424,0.256131608,0.170872176,0.104405444,0.399184366,0.079188033,0.13887217,0.422667406,0.128320883,0.952092189,0.571428571,0,0,0.000545039,0,0,1,1,1,1,0,1,1,0.275193798
63000060-013,Datong District,4,Close to Downtown: Convenient Transportation,99.46,0.175124675,0.199578179,0.191862346,0.103474774,0.399184366,0.09750783,0.177311383,0.406148901,0.128320883,0.37378925,0.571428571,0,1,0.00108784,1,1,1,1,1,1,1,1,1,0.224806202
63000060-005,Datong District,4,Close to Downtown: Convenient Transportation,92.88,0.153689711,0.162424371,0.158042115,0.09337945,0.399184366,0.094463148,0.156699451,0.418714255,0.128320883,0.952092189,0.285714286,0,1,0.001142534,1,0,1,1,1,1,0,1,1,0.38372093
63000060-001,Datong District,4,Close to Downtown: Convenient Transportation,99.4,0.097775089,0.068923894,0.16300045,0.108218719,0.399184366,0.059375921,0.099867689,0.399772907,0.034838129,0.952092189,0.285714286,0,1,0.001624624,1,1,1,1,1,1,1,1,1,0.213178295
63000060-024,Datong District,1,Suburb: Small Town Settlement,64.52,0.164754065,0.078745848,0.138195131,0.098862856,0.399184366,0.073767412,0.163493225,0.533499608,0.118217374,0.298715744,0.285714286,1,1,0.002774267,0,0,0,0,1,1,0,1,1,0.23255814
63000060-022,Datong District,4,Close to Downtown: Convenient Transportation,85.48,0.205326191,0.207594336,0.159715209,0.088936734,0.399184366,0.100414089,0.208193466,0.508946336,0.118217374,0.388900106,0.285714286,0,1,0.001175056,1,0,1,0,1,1,1,1,1,0.317829457
63000060-016,Datong District,3,City Center,94.49,0.146592405,0.195417138,0.175372661,0.107618151,0.399184366,0.085035575,0.146316837,0.446144386,0.128320883,0.37378925,0.428571429,0,0,0.000805947,1,0,1,1,1,1,1,1,1,0.251937984
63000060-021,Datong District,1,Suburb: Small Town Settlement,45.09,0.178457721,0.186478162,0.176837378,0.107962268,0.399184366,0.077556584,0.174470653,0.551380109,0.118217374,0.298715744,0.428571429,1,0,0.001178374,0,0,0,0,1,1,0,1,1,0.186046512
