Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,105green,m105300,m105300s,m105500,m105500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
臺北市文山區樟新里,臺北市,文山區,樟新里,5911,92.04,31251.32,38.37,22.19,16.18,72.89,948,4272,691,81,593,1823,715,1173,257,296,11,14,2607,2770,295,32,-87,2162,2536788,1284,830,422,1544,1684.34,2536867,1977163,21800000.0,12000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,195134.0,0.0,47.0
臺北市文山區樟林里,臺北市,文山區,樟林里,8929,94.96,37561.63,41.55,19.01,22.54,118.6,1199,6308,1422,123,880,2700,1181,1761,475,563,13,34,3807,4171,467,38,-28,3218,3149963,1076,725,397,1388,1404.07,3150060,2593370,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,235094.0,0.0,72.0
臺北市文山區樟樹里,臺北市,文山區,樟樹里,5238,90.54,68478.64,40.5,22.05,18.45,83.7,822,3728,688,55,425,1411,625,1151,339,373,7,30,2310,2404,279,14,-58,1858,1652943,1029,672,383,1279,1353.51,1653111,1327107,21800000.0,12000000.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,75846.0,0.0,56.0
臺北市文山區樟腳里,臺北市,文山區,樟腳里,6051,94.38,33960.04,38.47,21.95,16.52,75.29,959,4370,722,69,546,1762,631,1248,400,393,11,32,2706,2763,313,33,-4,2124,2567458,1328,741,410,1519,3271.41,2567624,1857530,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,178920.0,1.0,26.0
臺北市文山區老泉里,臺北市,文山區,老泉里,989,107.77,258.7,43.13,23.44,19.68,83.95,162,691,136,4,17,167,84,269,114,147,6,19,424,427,73,10,-10,364,163065,738,552,330,927,645.59,163065,127839,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3774481.0,1.0,2.0
臺北市文山區興光里,臺北市,文山區,興光里,3545,86.19,9774.4,36.93,17.92,19.0,106.03,464,2589,492,38,349,1051,410,765,196,239,14,19,1484,1645,238,3,-179,1469,1424724,1224,734,396,1494,1986.61,1424841,1079457,21800000.0,12000000.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,359347.0,1.0,26.0
臺北市文山區興安里,臺北市,文山區,興安里,6921,90.35,29611.72,42.32,19.86,22.46,113.04,966,4863,1092,117,822,2251,833,1241,301,358,16,16,2880,3324,344,34,15,2674,3013316,1299,798,417,1586,2077.15,3013514,2285290,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,233611.0,1.0,61.0
臺北市文山區興家里,臺北市,文山區,興家里,7859,95.35,49428.29,33.68,17.35,16.33,94.12,1020,5879,960,81,656,2404,960,1767,486,425,20,40,3368,3594,558,36,-62,2832,2597529,986,709,409,1272,1113.7,2597695,2184358,21800000.0,12000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,159113.0,1.0,27.0
臺北市文山區興得里,臺北市,文山區,興得里,6255,92.4,9951.79,36.69,17.72,18.97,107.03,811,4576,868,84,596,1846,737,1326,404,418,8,25,2676,2854,397,9,-92,2402,2084912,1020,705,391,1309,996.44,2084664,1679179,21800000.0,12000000.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,623307.0,1.0,39.0
臺北市文山區興旺里,臺北市,文山區,興旺里,8711,92.47,19037.9,34.02,18.34,15.68,85.49,1192,6500,1019,86,786,2676,1137,1878,435,472,17,32,3623,4120,594,64,-7,3406,3036520,1032,743,421,1341,1094.94,3036753,2575159,21800000.0,12000000.0,20.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,464373.0,1.0,63.0
臺北市文山區興昌里,臺北市,文山區,興昌里,7017,90.21,12348.03,37.35,17.93,19.42,108.3,916,5109,992,140,857,2349,851,1261,318,298,9,18,2931,3321,487,21,-48,2792,3410349,1411,843,438,1662,2220.46,3410742,2561995,21800000.0,12000000.0,20.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,586418.0,2.0,38.0
臺北市文山區興業里,臺北市,文山區,興業里,5595,92.86,43843.84,41.07,15.89,25.19,158.57,630,3966,999,87,627,1800,730,1114,268,305,11,23,2264,2722,311,20,-9,2116,2153160,1123,762,400,1464,1206.26,2153466,1708497,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,127986.0,1.0,64.0
臺北市文山區興泰里,臺北市,文山區,興泰里,4082,91.46,9012.17,36.16,15.68,20.48,130.64,470,2998,614,56,398,1258,555,819,212,280,9,25,1660,1904,271,3,-28,1689,1590374,1134,757,416,1425,1234.38,1590418,1294654,21800000.0,12000000.0,20.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,454899.0,2.0,41.0
臺北市文山區興福里,臺北市,文山區,興福里,6283,93.74,54012.0,42.34,24.29,18.06,74.35,1072,4414,797,59,573,1741,758,1323,332,394,9,22,2819,2863,327,49,-140,2166,2070723,1085,736,406,1393,1296.64,2070846,1660120,21800000.0,12000000.0,18.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,115614.0,1.0,57.0
臺北市文山區興豐里,臺北市,文山區,興豐里,5157,92.0,29204.56,39.3,18.96,20.34,107.26,702,3702,753,76,556,1562,618,1020,279,307,11,26,2126,2483,303,11,13,2047,2171516,1252,798,425,1638,1460.15,2171322,1750236,21800000.0,12000000.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,193629.0,1.0,39.0
臺北市文山區興邦里,臺北市,文山區,興邦里,5042,88.7,23446.47,36.57,15.6,20.96,134.38,576,3692,774,61,530,1570,723,1004,257,299,8,14,2031,2396,346,19,46,2121,1896762,1124,786,425,1444,1368.07,1897017,1548185,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,204694.0,1.0,25.0
臺北市文山區華興里,臺北市,文山區,華興里,9326,92.93,14821.83,39.67,19.72,19.95,101.14,1317,6677,1332,164,1027,2767,1072,1921,445,545,18,50,3960,4368,546,34,-52,3549,4242919,1420,817,414,1631,3151.85,4243365,3249277,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,620355.0,1.0,36.0
臺北市文山區萬和里,臺北市,文山區,萬和里,3412,88.2,10649.55,49.71,17.81,31.9,179.06,406,2279,727,74,365,963,424,674,203,250,14,39,1388,1536,217,-2,-4,1421,1319092,1208,782,417,1475,1505.42,1319100,1021163,21800000.0,12000000.0,18.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,331553.0,1.0,10.0
臺北市文山區萬年里,臺北市,文山區,萬年里,5542,93.3,16548.22,41.13,16.07,25.06,155.94,631,3927,984,108,674,1779,706,1028,278,311,8,19,2276,2651,313,16,-120,2254,2569041,1348,714,388,1386,7390.81,2569397,1601458,21800000.0,12000000.0,20.297569153394804,18.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,342710.0,1.0,109.0
臺北市文山區萬有里,臺北市,文山區,萬有里,5906,93.13,36713.33,41.66,21.8,19.86,91.09,909,4169,828,119,658,1852,691,1086,257,309,6,19,2583,2808,271,26,4,2202,2471973,1249,798,445,1566,1474.16,2472145,1913769,21800000.0,12000000.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,162689.0,1.0,40.0
臺北市文山區萬盛里,臺北市,文山區,萬盛里,4926,92.2,13924.06,41.19,15.74,25.45,161.75,549,3489,888,95,622,1547,599,968,238,269,19,20,1987,2336,301,22,-40,2050,1898344,1123,755,403,1490,1129.18,1898344,1481722,21800000.0,12000000.0,20.297569153394804,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,353553.0,0.0,86.0
臺北市文山區萬祥里,臺北市,文山區,萬祥里,4772,90.58,46060.44,43.56,20.1,23.47,116.77,668,3324,780,46,493,1457,602,936,233,307,10,20,2011,2255,241,18,-138,1864,1627270,1035,736,404,1370,994.79,1627449,1299645,21800000.0,12000000.0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,103995.0,1.0,49.0
臺北市文山區萬美里,臺北市,文山區,萬美里,7657,93.31,10501.14,35.12,16.25,18.86,116.07,921,5667,1069,114,791,2351,899,1718,447,374,13,29,3270,3421,634,12,3,2898,3346194,1354,747,390,1564,2376.4,3346413,2444482,21800000.0,12000000.0,20.297569153394804,17.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,728846.0,2.0,21.0
臺北市文山區萬興里,臺北市,文山區,萬興里,8932,94.3,2997.79,40.48,23.15,17.33,74.86,1472,6358,1102,281,1118,2599,866,1605,438,497,6,50,3933,4168,444,34,-42,3266,4061651,1432,836,432,1778,2094.19,4061927,3175935,21800000.0,12000000.0,20.297569153394804,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2960431.0,1.0,61.0
臺北市文山區萬芳里,臺北市,文山區,萬芳里,8358,89.31,24863.9,34.5,18.01,16.5,91.6,1119,6214,1025,114,893,2522,1004,1767,448,438,11,42,3572,3771,629,44,-53,3162,3061295,1105,759,407,1424,1166.24,3061758,2519637,21800000.0,12000000.0,20.297569153394804,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,373786.0,1.0,36.0
臺北市文山區萬隆里,臺北市,文山區,萬隆里,7696,88.91,61661.73,42.7,21.95,20.75,94.51,1184,5393,1119,114,918,2456,905,1373,327,377,13,29,3335,3604,388,32,-67,2899,2995994,1155,796,411,1516,1231.87,2996275,2416372,21800000.0,12000000.0,18.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,123884.0,1.0,38.0
臺北市文山區試院里,臺北市,文山區,試院里,7213,90.47,16898.72,37.34,18.3,19.04,104.06,961,5252,1000,121,785,2312,918,1375,358,339,12,32,3058,3424,372,14,-82,2791,3053716,1270,803,420,1539,4757.33,3053949,2276599,21800000.0,12000000.0,17.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,429953.0,2.0,52.0
臺北市文山區順興里,臺北市,文山區,順興里,8096,94.2,53555.25,38.51,21.75,16.77,77.1,1271,5845,980,70,616,2189,958,1759,581,586,14,52,3587,3662,473,50,-47,2892,2647651,1043,693,381,1340,1205.53,2647653,2158952,21800000.0,12000000.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,150671.0,1.0,61.0
臺北市松山區三民里,臺北市,松山區,三民里,7133,85.51,54007.6,49.63,19.53,30.1,154.14,931,4767,1435,92,813,2592,945,1196,281,266,7,10,2897,3424,433,6,-26,2928,3530427,1399,790,385,1546,3795.17,3530717,2349207,33250000.0,17700000.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,134559.0,1.0,32.0
臺北市松山區中崙里,臺北市,松山區,中崙里,4569,88.26,48395.81,50.35,31.13,19.22,61.73,946,3039,584,57,449,1346,572,809,178,204,3,5,2087,2075,237,20,-97,1722,1934054,1324,835,432,1608,1762.0,1934399,1412685,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,88522.0,5.0,43.0
臺北市松山區中正里,臺北市,松山區,中正里,10821,87.21,30327.74,54.04,35.46,18.58,52.39,2491,7025,1305,156,1244,3437,1240,1619,304,316,7,7,5043,4930,503,76,-132,3952,6183543,1755,998,473,1982,3919.7,6183585,3811746,33250000.0,17700000.0,23.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,352060.0,2.0,128.0
臺北市松山區中華里,臺北市,松山區,中華里,6759,88.33,34457.09,54.7,28.22,26.48,93.84,1233,4369,1157,140,944,2405,731,925,183,183,2,13,2910,3298,281,32,-61,2520,5981435,2595,975,456,2115,25924.43,5981512,2892331,33250000.0,17700000.0,22.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,197638.0,3.0,46.0
臺北市松山區介壽里,臺北市,松山區,介壽里,4820,90.51,33925.5,56.7,29.06,27.63,95.08,894,3076,850,85,583,1549,594,774,190,141,4,6,2043,2345,217,14,-37,1757,2585829,1651,915,455,1854,4219.46,2585842,1674785,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,141221.0,2.0,9.0
臺北市松山區吉仁里,臺北市,松山區,吉仁里,4262,90.61,68139.67,51.78,26.99,24.79,91.82,758,2808,696,50,427,1414,495,783,160,161,5,9,1875,1976,216,8,-79,1558,1950929,1380,824,415,1647,2286.08,1951109,1295701,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61161.0,7.0,43.0
臺北市松山區吉祥里,臺北市,松山區,吉祥里,8724,88.59,40518.32,41.99,17.09,24.9,145.71,1050,6144,1530,116,955,3040,1142,1623,416,362,8,12,3585,4296,453,39,-111,3418,4048652,1266,762,400,1514,2279.82,4048849,2765302,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,216800.0,3.0,81.0
臺北市松山區安平里,臺北市,松山區,安平里,8588,91.23,41000.86,39.51,15.87,23.64,148.93,977,6156,1455,82,758,2586,1063,1817,538,700,19,48,3593,3931,540,15,-112,3529,2892759,996,672,369,1258,1016.43,2892875,2243057,33250000.0,17700000.0,21.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,210230.0,1.0,116.0
臺北市松山區富泰里,臺北市,松山區,富泰里,4789,77.63,82811.69,47.49,20.23,27.26,134.7,657,3247,885,59,561,1666,624,853,196,163,7,3,2017,2228,311,0,-128,2002,2114086,1263,820,400,1578,2212.82,2114391,1557249,33250000.0,17700000.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,57085.0,1.0,11.0
臺北市松山區富錦里,臺北市,松山區,富錦里,5449,85.78,53872.62,46.52,20.22,26.3,130.05,752,3719,978,71,607,1897,680,951,255,224,3,9,2321,2547,313,14,-20,2127,2680655,1434,802,412,1588,4562.1,2680725,1741155,33250000.0,17700000.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,99825.0,1.0,22.0
臺北市松山區復勢里,臺北市,松山區,復勢里,6647,83.97,51617.16,48.7,24.21,24.5,101.2,1082,4470,1095,72,740,2139,810,1243,267,277,4,13,2836,3127,376,31,15,2573,2920746,1252,794,397,1567,1619.94,2920966,2014576,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,130265.0,3.0,76.0
臺北市松山區復建里,臺北市,松山區,復建里,4889,91.8,54900.51,48.83,27.61,21.22,76.85,907,3285,697,56,539,1542,599,877,158,194,11,6,2153,2295,237,32,-24,1835,2089382,1293,872,443,1634,1365.71,2089547,1531365,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,86288.0,5.0,55.0
臺北市松山區復源里,臺北市,松山區,復源里,3432,91.62,63701.83,49.87,27.99,21.88,78.16,641,2290,501,41,378,1021,397,641,154,151,3,5,1513,1575,201,10,-99,1245,1506039,1392,807,408,1565,3728.38,1506095,1039429,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,52206.0,5.0,28.0
臺北市松山區復盛里,臺北市,松山區,復盛里,6775,89.88,41562.38,44.46,19.04,25.42,133.48,893,4690,1192,65,657,2142,847,1383,363,377,9,39,2909,3135,362,15,-9,2570,2682763,1163,728,392,1366,3271.1,2682892,1838447,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,155311.0,3.0,33.0
臺北市松山區慈祐里,臺北市,松山區,慈祐里,8168,100.2,25834.45,35.03,13.99,21.04,150.47,846,6049,1273,36,593,2290,1017,2048,666,617,18,37,3574,3369,848,30,25,4036,2356143,975,670,368,1202,1132.66,2356311,1735976,33250000.0,17700000.0,20.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,291971.0,1.0,135.0
臺北市松山區敦化里,臺北市,松山區,敦化里,7504,90.55,52893.87,50.44,27.31,23.14,84.73,1362,4988,1154,107,853,2420,826,1316,299,301,6,14,3378,3488,322,15,-34,2594,4130219,1627,855,446,1675,5824.45,4130320,2488914,33250000.0,17700000.0,22.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,136649.0,7.0,78.0
臺北市松山區新東里,臺北市,松山區,新東里,5166,89.58,14715.81,45.85,20.3,25.55,125.87,719,3542,905,56,491,1587,735,1027,261,277,3,10,2126,2494,300,33,-47,1995,1993536,1140,770,408,1439,1317.77,1993731,1470891,33250000.0,17700000.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,339648.0,1.0,27.0
臺北市松山區新益里,臺北市,松山區,新益里,4837,90.13,41890.76,42.52,16.88,25.63,151.83,573,3394,870,47,446,1564,610,1013,251,305,9,19,1962,2347,273,28,-69,1852,1792684,1073,724,395,1408,1170.27,1792850,1360484,33250000.0,17700000.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,115143.0,0.0,36.0
臺北市松山區新聚里,臺北市,松山區,新聚里,8375,86.98,54503.45,39.33,17.6,21.73,123.44,1058,6011,1306,101,853,2740,1047,1722,429,395,7,23,3555,3875,538,37,-35,3340,3373733,1140,727,384,1368,1866.96,3373785,2425876,33250000.0,17700000.0,21.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,149765.0,2.0,55.0
臺北市松山區東光里,臺北市,松山區,東光里,7441,87.57,39247.85,44.35,15.52,28.83,185.75,800,5155,1486,105,803,2708,951,1384,331,336,7,16,3011,3582,440,5,-71,3033,3512761,1334,802,393,1603,2134.22,3512772,2395715,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,187425.0,3.0,33.0
臺北市松山區東勢里,臺北市,松山區,東勢里,4650,87.65,50821.34,52.96,24.77,28.19,113.81,753,3040,857,59,545,1516,561,842,186,177,4,7,1973,2206,220,7,-90,1827,2466188,1517,797,401,1627,6758.08,2466257,1488724,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,90284.0,3.0,31.0
臺北市松山區東昌里,臺北市,松山區,東昌里,2938,87.61,54907.68,56.94,29.81,27.14,91.04,558,1872,508,55,359,958,343,463,103,91,3,5,1320,1359,118,4,-5,1036,7139691,7669,898,447,1858,82585.09,7139694,1004113,33250000.0,17700000.0,22.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,52524.0,2.0,32.0
臺北市松山區東榮里,臺北市,松山區,東榮里,8320,86.38,32313.31,52.63,24.33,28.31,116.37,1326,5451,1543,149,1084,2962,998,1288,287,215,3,8,3544,4084,322,31,-183,2973,5311999,1832,919,423,1929,4714.33,5312372,3147192,33250000.0,17700000.0,22.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,259379.0,2.0,44.0
臺北市松山區松基里,臺北市,松山區,松基里,3718,86.37,21072.92,43.61,16.8,26.81,159.54,435,2589,694,57,422,1298,417,657,188,218,4,22,1540,1807,195,18,-51,1461,2688566,1908,814,386,1770,9195.05,2688656,1855595,33250000.0,17700000.0,23.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,171246.0,2.0,55.0
臺北市松山區民有里,臺北市,松山區,民有里,9069,86.22,33359.94,47.25,17.5,29.75,169.94,1078,6159,1832,139,1090,3359,1089,1584,397,303,7,23,3790,4412,473,32,5,3464,6039781,1747,838,405,1776,5580.73,6039747,3528101,33250000.0,17700000.0,23.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,269599.0,2.0,133.0
臺北市松山區民福里,臺北市,松山區,民福里,6607,89.48,30988.23,40.78,14.15,26.64,188.25,664,4693,1250,66,621,2238,830,1396,360,405,4,23,2693,3075,439,9,-32,2656,2548002,1093,703,393,1337,1396.36,2548088,1921403,33250000.0,17700000.0,23.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,208443.0,1.0,36.0
臺北市松山區福成里,臺北市,松山區,福成里,2805,85.15,35859.48,51.13,24.03,27.1,112.78,446,1856,503,41,385,986,317,443,105,76,4,2,1216,1349,110,18,-85,1005,1878071,1989,883,414,1888,9435.94,1878083,947517,33250000.0,17700000.0,22.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,73812.0,6.0,18.0
臺北市松山區精忠里,臺北市,松山區,精忠里,4632,87.53,2059.09,54.25,26.84,27.41,102.11,806,3003,823,96,574,1622,511,758,152,102,5,6,2023,2192,211,6,-51,1737,3182053,2032,957,451,1876,8056.75,3182058,1773559,33250000.0,17700000.0,24.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2280442.0,2.0,44.0
臺北市松山區美仁里,臺北市,松山區,美仁里,3802,90.29,17396.48,56.46,31.69,24.77,78.18,770,2430,602,48,398,1195,409,637,162,170,3,10,1666,1807,187,20,-66,1355,1851265,1467,872,417,1754,1975.02,1851287,1210658,33250000.0,17700000.0,22.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,220408.0,3.0,53.0
臺北市松山區自強里,臺北市,松山區,自強里,10126,90.55,64938.98,48.93,20.39,28.55,140.04,1386,6799,1941,126,1242,3397,1294,1803,440,395,17,26,4149,4779,550,-21,-141,3739,4365658,1384,828,413,1610,3578.02,4365699,3351613,33250000.0,17700000.0,21.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,156125.0,1.0,17.0
臺北市松山區莊敬里,臺北市,松山區,莊敬里,5602,92.97,4261.01,43.79,17.58,26.21,149.05,685,3896,1021,47,433,1611,695,1253,360,484,10,24,2282,2619,379,17,-71,2071,1749316,1016,729,415,1298,1077.56,1749316,1438461,33250000.0,17700000.0,22.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1315636.0,1.0,10.0
臺北市松山區鵬程里,臺北市,松山區,鵬程里,5774,93.76,44678.99,35.67,14.8,20.86,140.95,630,4256,888,66,506,1930,774,1257,281,300,5,25,2416,2668,362,27,-10,2163,2361314,1263,746,417,1537,2067.63,2361429,1800837,33250000.0,17700000.0,21.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,129653.0,1.0,26.0
臺北市松山區龍田里,臺北市,松山區,龍田里,11135,87.9,49350.71,55.58,31.1,24.48,78.71,2226,7157,1752,169,1459,3776,1347,1575,310,256,3,14,4864,5297,463,8,-93,4240,5630182,1563,1037,498,1987,1890.22,5630360,4353205,33250000.0,17700000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,227423.0,2.0,36.0
臺北市萬華區仁德里,臺北市,萬華區,仁德里,4939,92.4,44196.08,38.93,12.66,26.27,207.56,450,3555,934,64,476,1496,621,1069,370,364,8,21,2010,2278,354,14,-1,2147,1980309,1114,656,359,1321,1697.69,1980379,1366120,24000000.0,11000000.0,23.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,108984.0,2.0,66.0
臺北市萬華區保德里,臺北市,萬華區,保德里,3561,97.94,50977.02,41.31,18.69,22.62,121.02,471,2520,570,31,228,926,420,812,301,353,3,16,1520,1634,236,11,40,1295,1254559,1147,628,351,1172,3535.73,1254560,896115,24000000.0,11000000.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,70625.0,1.0,40.0
臺北市萬華區全德里,臺北市,萬華區,全德里,4676,98.39,42748.09,44.37,22.29,22.07,99.03,722,3239,715,40,326,1130,531,1033,400,451,19,24,2065,2090,262,6,99,1737,1430914,1019,671,383,1265,1629.58,1430921,1078104,24000000.0,11000000.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,108740.0,1.0,19.0
臺北市萬華區凌霄里,臺北市,萬華區,凌霄里,3882,90.57,124176.32,38.45,14.16,24.29,171.54,397,2804,681,14,182,812,440,1067,436,454,25,55,1543,1611,387,-16,-57,1662,841834,787,586,364,998,676.07,841834,722373,24000000.0,11000000.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,31922.0,2.0,8.0
臺北市萬華區和平里,臺北市,萬華區,和平里,7168,97.96,50910.9,38.38,14.42,23.96,166.13,747,5180,1241,29,367,1525,706,1834,853,997,30,80,3041,3141,554,11,-46,2810,1490247,770,592,345,995,701.59,1490289,1225322,24000000.0,11000000.0,22.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,141961.0,2.0,100.0
臺北市萬華區和德里,臺北市,萬華區,和德里,7593,99.4,33167.63,38.74,18.31,20.43,111.58,1002,5473,1118,31,337,1508,714,2017,932,908,33,111,3355,3023,741,31,-64,2777,1394727,802,556,335,981,1011.91,1394729,1106103,24000000.0,11000000.0,22.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,232340.0,2.0,28.0
