,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,107green,m107300,m107300s,m107500,m107500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
臺北市士林區名山里,臺北市,63000110,士林區,63000110-026,名山里,7414,85.86,18904.34,43.68,17.67,26.01,147.15,912,5160,1342,108,775,2484,919,1426,363,396,8,23,3064,3573,393,45,-72,2689,3215835.0,1249.0,793.0,407.0,1587.0,1416.71,3382432.0,2312441.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,392454.0,1.0,2.0,67.0
臺北市士林區天和里,臺北市,63000110,士林區,63000110-039,天和里,8013,90.51,20238.63,44.38,20.76,23.62,113.8,1152,5550,1311,123,932,2864,953,1366,305,301,2,15,3442,3796,429,32,-57,2793,3833477.0,1377.0,822.0,422.0,1675.0,1883.54,4458005.0,2634973.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405778.0,0.0,0.0,83.0
臺北市士林區天壽里,臺北市,63000110,士林區,63000110-038,天壽里,5360,84.89,25184.18,49.01,21.41,27.61,128.96,770,3597,993,82,620,1888,677,896,201,215,3,8,2212,2677,244,3,2,2006,3053773.0,1615.0,923.0,455.0,1930.0,2382.89,3825568.0,2059344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,211583.0,1.0,0.0,115.0
臺北市士林區天山里,臺北市,63000110,士林區,63000110-040,天山里,7269,88.41,41695.59,47.65,19.64,28.01,142.61,967,4923,1379,122,856,2616,895,1252,293,248,8,12,3074,3445,399,12,-13,2708,3230561.0,1285.0,792.0,372.0,1621.0,1579.02,3364773.0,2257128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165910.0,0.0,0.0,99.0
臺北市士林區天母里,臺北市,63000110,士林區,63000110-042,天母里,7036,88.99,3769.22,46.89,20.42,26.47,129.65,978,4790,1268,95,853,2465,766,1256,309,285,8,21,3063,3303,320,20,-74,2592,4020116.0,1623.0,879.0,430.0,1780.0,3016.7,5991762.0,2619152.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1879641.0,0.0,0.0,110.0
臺北市士林區天玉里,臺北市,63000110,士林區,63000110-041,天玉里,9351,85.65,36599.4,50.29,24.01,26.28,109.44,1494,6222,1635,164,1051,3285,1050,1609,324,361,5,8,4078,4328,516,20,-85,3514,4701896.0,1498.0,849.0,431.0,1728.0,2821.51,5128863.0,3127243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255706.0,0.0,0.0,164.0
臺北市士林區天祿里,臺北市,63000110,士林區,63000110-037,天祿里,5506,87.22,39109.28,48.37,20.86,27.51,131.91,774,3711,1021,72,611,1852,652,1054,214,253,10,14,2320,2674,254,1,11,1996,2379125.0,1246.0,795.0,411.0,1538.0,1724.44,2500754.0,1704130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,140808.0,1.0,0.0,95.0
臺北市士林區天福里,臺北市,63000110,士林區,63000110-036,天福里,6668,87.36,32523.5,45.46,21.51,23.95,111.36,986,4584,1098,80,717,2204,814,1281,277,289,9,11,2896,3127,338,12,-8,2372,2829546.0,1247.0,799.0,387.0,1549.0,1744.58,3005761.0,2018281.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,205406.0,1.0,0.0,58.0
臺北市士林區富光里,臺北市,63000110,士林區,63000110-016,富光里,6178,95.88,19370.9,40.99,18.03,22.96,127.34,790,4382,1006,20,284,1373,723,1541,605,753,27,62,2668,2644,495,30,-63,2191,1422076.0,827.0,614.0,379.0,1026.0,755.54,1422171.0,1183549.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,283302.0,0.0,0.0,52.0
臺北市士林區富洲里,臺北市,63000110,士林區,63000110-024,富洲里,6046,109.93,1908.26,35.41,14.36,21.05,146.65,641,4465,940,18,223,1243,652,1486,761,948,12,62,2435,2838,420,-6,-59,2422,1315172.0,813.0,599.0,393.0,1005.0,733.9,1315230.0,1065707.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3308182.0,0.0,0.0,3.0
臺北市士林區岩山里,臺北市,63000110,士林區,63000110-025,岩山里,3507,89.77,7047.52,41.87,16.99,24.88,146.43,420,2472,615,40,384,1065,423,750,213,197,3,12,1486,1613,226,3,-30,1275,1567863.0,1323.0,758.0,405.0,1456.0,2874.09,1865491.0,1088698.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,491106.0,1.0,0.0,37.0
臺北市士林區平等里,臺北市,63000110,士林區,63000110-048,平等里,1542,103.16,240.09,38.17,11.83,26.34,222.73,132,1116,294,0,61,329,140,394,180,285,10,11,589,763,98,-7,0,540,424074.0,1082.0,620.0,370.0,1043.0,4922.03,507715.0,342586.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6417826.0,0.0,0.0,2.0
臺北市士林區後港里,臺北市,63000110,士林區,63000110-008,後港里,8536,98.6,14807.52,41.94,19.27,22.66,117.6,1159,6014,1363,72,642,2311,999,1946,617,735,8,47,3688,3889,550,37,-112,3106,2903239.0,1048.0,701.0,406.0,1284.0,1158.93,2996204.0,2176025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,583956.0,1.0,0.0,64.0
臺北市士林區德華里,臺北市,63000110,士林區,63000110-028,德華里,5864,87.05,20169.71,45.15,18.14,27.0,148.84,733,4040,1091,63,528,1820,680,1198,363,444,13,22,2456,2696,400,13,14,2281,1956821.0,1006.0,710.0,389.0,1294.0,987.16,2172906.0,1520117.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,294957.0,1.0,2.0,70.0
臺北市士林區德行里,臺北市,63000110,士林區,63000110-027,德行里,4585,88.61,23174.59,47.05,19.34,27.71,143.28,603,3118,864,59,423,1385,556,954,268,318,7,12,1945,2105,289,19,-17,1943,1877092.0,1159.0,741.0,387.0,1351.0,1538.64,2031129.0,1337728.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,196047.0,1.0,2.0,39.0
臺北市士林區忠誠里,臺北市,63000110,士林區,63000110-030,忠誠里,5786,90.64,39552.66,47.19,17.22,29.97,174.0,677,3931,1178,98,678,1948,761,1051,275,278,6,14,2353,2761,320,10,-44,2213,2849579.0,1398.0,754.0,385.0,1515.0,2817.37,3512319.0,1945506.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,146608.0,1.0,2.0,86.0
臺北市士林區承德里,臺北市,63000110,士林區,63000110-012,承德里,5770,88.62,44870.25,43.18,17.54,25.63,146.11,707,4030,1033,61,556,1806,692,1193,316,414,4,21,2440,2698,345,7,-60,2356,2366980.0,1182.0,765.0,400.0,1444.0,1553.71,2480847.0,1730104.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,159911.0,0.0,0.0,49.0
臺北市士林區新安里,臺北市,63000110,士林區,63000110-045,新安里,1971,99.29,991.16,46.76,12.06,34.7,287.65,162,1343,466,26,155,543,228,456,153,235,1,12,761,959,115,-13,-9,749,874094.0,1368.0,665.0,357.0,1421.0,2582.16,5173489.0,530860.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1947198.0,0.0,0.0,12.0
臺北市士林區明勝里,臺北市,63000110,士林區,63000110-014,明勝里,5119,91.72,17528.72,44.24,16.85,27.39,162.54,598,3549,972,45,461,1488,678,1135,300,386,7,21,2133,2347,335,11,-96,1978,1739523.0,1018.0,708.0,380.0,1279.0,1088.52,1741052.0,1345894.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,285417.0,0.0,0.0,54.0
臺北市士林區東山里,臺北市,63000110,士林區,63000110-032,東山里,5357,92.56,3553.86,41.09,17.57,23.52,133.88,667,3797,893,65,514,1664,642,1116,307,363,9,10,2294,2448,338,-5,-10,1829,2321763.0,1319.0,777.0,420.0,1545.0,2448.0,3193332.0,1729391.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1507420.0,1.0,0.0,29.0
臺北市士林區永倫里,臺北市,63000110,士林區,63000110-022,永倫里,7411,100.51,11780.28,39.83,16.17,23.66,146.32,857,5300,1254,32,412,1789,847,1812,662,941,11,48,3063,3466,470,13,-189,2738,1910859.0,850.0,622.0,373.0,1077.0,901.46,1923813.0,1603550.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,613255.0,0.0,0.0,109.0
臺北市士林區永福里,臺北市,63000110,士林區,63000110-043,永福里,1301,95.05,880.25,48.86,13.04,35.81,274.56,114,874,313,22,121,326,123,319,107,159,4,6,507,610,75,-4,9,456,1709174.0,4252.0,861.0,406.0,1914.0,35094.4,2836163.0,999051.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1377570.0,1.0,0.0,8.0
臺北市士林區溪山里,臺北市,63000110,士林區,63000110-049,溪山里,1568,104.7,154.14,45.05,15.73,29.32,186.47,170,1081,317,4,44,291,140,453,184,259,6,17,629,705,118,-6,34,580,340479.0,928.0,597.0,350.0,1074.0,1554.14,395668.0,245550.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10225060.0,0.0,0.0,3.0
臺北市士林區百齡里,臺北市,63000110,士林區,63000110-011,百齡里,7494,94.7,49869.57,44.37,21.56,22.81,105.81,1119,5191,1184,46,561,1983,862,1653,594,627,13,36,3269,3419,449,30,-113,2557,2179701.0,931.0,698.0,409.0,1216.0,811.26,2194914.0,1797896.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,148430.0,0.0,0.0,64.0
臺北市士林區社園里,臺北市,63000110,士林區,63000110-021,社園里,7704,99.53,37901.63,40.94,19.92,21.02,105.51,1089,5466,1149,29,397,1763,807,1846,763,956,14,40,3357,3475,488,34,-63,2668,1829259.0,841.0,631.0,392.0,1089.0,718.46,1829838.0,1542818.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203757.0,0.0,0.0,73.0
臺北市士林區社子里,臺北市,63000110,士林區,63000110-019,社子里,6810,95.63,18385.53,42.14,19.72,22.42,113.65,945,4791,1074,32,368,1551,739,1631,660,827,13,44,2967,2970,480,5,-55,2483,1752290.0,903.0,642.0,376.0,1149.0,942.96,1753020.0,1425157.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,374422.0,1.0,0.0,67.0
臺北市士林區社新里,臺北市,63000110,士林區,63000110-020,社新里,9606,99.88,24050.53,40.64,18.78,21.86,116.37,1283,6830,1493,30,459,2194,1076,2419,946,1129,19,51,4061,4281,738,9,-74,3505,2296944.0,858.0,619.0,387.0,1075.0,783.74,2324058.0,1932264.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,412587.0,0.0,0.0,85.0
臺北市士林區福中里,臺北市,63000110,士林區,63000110-009,福中里,7308,94.21,27773.03,42.51,22.19,20.32,91.56,1138,5128,1042,41,504,1914,868,1636,525,625,18,39,3214,3324,440,39,-86,2625,2341897.0,1040.0,708.0,420.0,1323.0,1060.41,2425912.0,1866125.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,254935.0,1.0,0.0,80.0
臺北市士林區福佳里,臺北市,63000110,士林區,63000110-007,福佳里,8147,92.28,15941.38,48.59,21.17,27.41,129.46,1161,5483,1503,92,786,2446,914,1623,477,606,5,37,3447,3854,444,40,-87,3009,3089011.0,1156.0,725.0,387.0,1418.0,1347.63,3238063.0,2214647.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,517438.0,1.0,0.0,41.0
臺北市士林區福安里,臺北市,63000110,士林區,63000110-023,福安里,4980,112.55,1887.68,32.94,13.11,19.83,151.32,491,3746,743,11,158,977,474,1223,712,878,5,51,2113,2211,354,-9,-20,1868,939061.0,783.0,572.0,362.0,942.0,812.19,939361.0,762464.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2614012.0,0.0,0.0,2.0
臺北市士林區福德里,臺北市,63000110,士林區,63000110-004,福德里,6039,109.69,21179.74,43.27,12.93,30.34,234.68,545,4215,1279,64,523,1665,716,1432,543,516,9,26,2595,2380,788,-26,-55,2956,1813274.0,1191.0,747.0,396.0,1454.0,1708.22,1831675.0,1295256.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,292413.0,1.0,0.0,62.0
臺北市士林區福志里,臺北市,63000110,士林區,63000110-005,福志里,7843,90.73,21971.83,47.62,16.73,30.89,184.59,889,5313,1641,132,921,2715,929,1455,361,409,9,23,3137,3836,399,-3,-48,3062,3523423.0,1235.0,757.0,400.0,1559.0,1595.68,4417221.0,2464176.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,357950.0,1.0,2.0,101.0
臺北市士林區福林里,臺北市,63000110,士林區,63000110-003,福林里,3111,93.35,1530.64,47.79,17.72,30.07,169.71,373,2105,633,43,286,936,362,653,175,259,4,20,1308,1407,185,2,-54,1263,1356962.0,1319.0,716.0,382.0,1423.0,2482.23,2444106.0,896094.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2044840.0,1.0,2.0,47.0
臺北市士林區福華里,臺北市,63000110,士林區,63000110-013,福華里,6620,92.89,45056.08,40.7,17.34,23.36,134.68,816,4705,1099,28,343,1524,748,1758,675,664,18,46,2807,2769,609,8,-30,2606,1591882.0,862.0,636.0,379.0,1085.0,900.6,1592034.0,1329607.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,148670.0,0.0,0.0,26.0
臺北市士林區福順里,臺北市,63000110,士林區,63000110-015,福順里,5620,97.61,24082.34,42.1,17.42,24.68,141.65,689,3955,976,41,335,1336,671,1345,504,657,13,29,2375,2467,463,3,74,2151,1501203.0,904.0,636.0,383.0,1128.0,1001.13,1501298.0,1200015.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,211282.0,0.0,0.0,39.0
臺北市士林區義信里,臺北市,63000110,士林區,63000110-002,義信里,3416,92.67,15643.96,43.59,19.63,23.96,122.06,467,2379,570,31,277,930,414,764,225,288,4,16,1503,1500,228,8,-13,1393,1372886.0,1248.0,746.0,407.0,1407.0,1811.71,1496668.0,917706.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183357.0,1.0,0.0,38.0
臺北市士林區翠山里,臺北市,63000110,士林區,63000110-050,翠山里,2740,87.41,1743.94,46.6,12.36,34.24,277.06,231,1869,640,63,335,1039,352,492,135,88,1,4,1020,1374,164,-18,-6,1196,1181073.0,1194.0,749.0,385.0,1501.0,1411.85,1237997.0,838275.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1626169.0,0.0,0.0,5.0
臺北市士林區聖山里,臺北市,63000110,士林區,63000110-029,聖山里,5280,88.57,48131.71,43.79,18.44,25.35,137.52,677,3672,931,85,632,1738,579,1017,269,263,6,14,2190,2464,333,-1,-71,1958,2413988.0,1340.0,804.0,412.0,1613.0,1773.66,2520222.0,1766345.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,109105.0,1.0,0.0,39.0
臺北市士林區臨溪里,臺北市,63000110,士林區,63000110-051,臨溪里,3053,93.72,1368.83,46.99,14.78,32.21,217.92,307,2077,669,48,310,999,304,658,198,198,15,16,1201,1469,203,5,-19,1205,2034965.0,1825.0,883.0,444.0,1841.0,3052.62,2562723.0,1209804.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2246717.0,1.0,0.0,31.0
臺北市士林區舊佳里,臺北市,63000110,士林區,63000110-006,舊佳里,6467,88.43,38064.69,46.74,16.29,30.45,186.91,718,4407,1342,89,637,2013,720,1347,379,510,9,45,2676,3046,369,23,-22,2531,2469673.0,1102.0,735.0,384.0,1349.0,1337.25,2636018.0,1776386.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,168261.0,1.0,2.0,123.0
臺北市士林區芝山里,臺北市,63000110,士林區,63000110-031,芝山里,7884,91.27,7153.5,41.77,19.06,22.71,119.15,1060,5561,1263,101,796,2714,928,1529,376,360,8,12,3373,3788,401,38,-97,2776,3640747.0,1325.0,773.0,412.0,1513.0,2062.19,5090215.0,2561965.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1104479.0,1.0,0.0,48.0
臺北市士林區菁山里,臺北市,63000110,士林區,63000110-047,菁山里,1658,117.02,141.7,39.8,12.56,27.23,216.78,149,1186,323,6,62,371,174,422,181,269,4,20,622,817,114,-2,-11,587,612480.0,1405.0,650.0,414.0,1121.0,9181.87,958435.0,496292.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11723852.0,0.0,0.0,1.0
臺北市士林區葫東里,臺北市,63000110,士林區,63000110-018,葫東里,4302,94.05,21813.65,40.5,18.06,22.44,124.23,553,3062,687,15,257,1125,489,1041,349,438,7,28,1861,1905,295,11,-29,1607,1216043.0,927.0,662.0,386.0,1144.0,997.02,1216582.0,971215.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,192919.0,1.0,0.0,23.0
臺北市士林區葫蘆里,臺北市,63000110,士林區,63000110-017,葫蘆里,8027,92.96,25328.8,44.34,21.6,22.75,105.33,1201,5561,1265,52,460,1976,938,1882,628,839,4,47,3461,3585,527,21,-103,2863,2140055.0,917.0,673.0,388.0,1167.0,943.24,2140688.0,1808400.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,303838.0,0.0,0.0,40.0
臺北市士林區蘭興里,臺北市,63000110,士林區,63000110-035,蘭興里,6713,86.94,25028.71,42.8,18.1,24.7,136.43,851,4701,1161,100,736,2277,803,1302,308,313,6,17,2867,3162,393,-1,-53,2484,3038905.0,1310.0,805.0,417.0,1605.0,1783.25,3269534.0,2190394.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,270150.0,1.0,2.0,95.0
臺北市士林區蘭雅里,臺北市,63000110,士林區,63000110-034,蘭雅里,9074,88.49,42600.74,44.77,19.13,25.64,134.03,1199,6268,1607,112,953,3058,1016,1749,438,497,12,40,3843,4293,480,30,-69,3344,4323851.0,1377.0,798.0,414.0,1490.0,5007.28,4462641.0,3017645.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,211767.0,1.0,0.0,139.0
臺北市士林區陽明里,臺北市,63000110,士林區,63000110-046,陽明里,3124,92.13,1433.83,47.36,11.7,35.66,304.84,248,2120,756,49,294,952,339,667,233,312,7,23,1233,1451,215,-1,14,1448,1564524.0,1576.0,713.0,387.0,1408.0,4896.1,2103901.0,1018700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2184542.0,0.0,0.0,79.0
臺北市大同區保安里,臺北市,63000060,大同區,63000060-026,保安里,4217,95.41,23111.28,44.52,16.21,28.31,174.63,473,2918,826,40,315,1150,484,1003,327,397,6,22,1768,1922,260,-14,-11,1672,1434798.0,1036.0,693.0,378.0,1274.0,1199.19,1743894.0,1044388.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,179609.0,1.0,2.0,57.0
臺北市大同區光能里,臺北市,63000060,大同區,63000060-008,光能里,5351,93.32,42845.02,50.39,25.32,25.07,99.0,901,3558,892,37,367,1374,643,1212,369,416,9,23,2426,2368,319,14,-62,2030,1836367.0,1080.0,713.0,411.0,1322.0,1671.54,1908924.0,1297036.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121788.0,1.0,3.0,65.0
臺北市大同區南芳里,臺北市,63000060,大同區,63000060-012,南芳里,4278,87.06,19691.6,48.18,22.24,25.94,116.67,642,2887,749,14,335,1116,490,996,326,334,11,14,1855,1898,298,12,11,1695,1331191.0,999.0,678.0,382.0,1285.0,1017.69,1347215.0,981003.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,222441.0,1.0,3.0,44.0
臺北市大同區國慶里,臺北市,63000060,大同區,63000060-018,國慶里,4592,89.36,40026.15,41.08,17.82,23.26,130.52,580,3255,757,44,405,1340,551,1019,297,336,5,15,1966,2153,245,20,-10,1865,1801821.0,1133.0,724.0,405.0,1391.0,1603.24,1827704.0,1332225.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,117468.0,1.0,2.0,39.0
臺北市大同區國順里,臺北市,63000060,大同區,63000060-017,國順里,2809,109.94,22004.28,41.08,14.11,26.97,191.1,281,1991,537,5,120,580,295,786,330,384,9,19,1204,1103,290,-5,-115,1093,578073.0,779.0,572.0,355.0,986.0,745.09,578446.0,473230.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,130130.0,1.0,3.0,33.0
臺北市大同區大有里,臺北市,63000060,大同區,63000060-009,大有里,5035,96.22,24193.01,46.07,19.52,26.54,135.96,673,3447,915,28,304,1421,507,1306,409,362,13,12,2177,2262,329,11,-90,1920,1696223.0,1020.0,635.0,357.0,1189.0,1281.29,1728718.0,1124753.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,238935.0,1.0,3.0,50.0
臺北市大同區延平里,臺北市,63000060,大同區,63000060-010,延平里,4286,91.77,47108.22,42.01,16.73,25.28,151.09,505,3018,763,33,296,1171,483,1056,386,326,15,15,1822,1857,372,-2,-62,1853,1335909.0,965.0,639.0,385.0,1196.0,1032.81,1397355.0,973489.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,92421.0,1.0,4.0,47.0
臺北市大同區建功里,臺北市,63000060,大同區,63000060-003,建功里,4876,90.84,39793.36,45.81,18.57,27.24,146.7,621,3344,911,38,382,1298,534,1196,373,409,9,16,2066,2221,344,6,-25,2067,1639833.0,1065.0,687.0,373.0,1275.0,1338.92,1892546.0,1124737.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,122633.0,1.0,2.0,60.0
臺北市大同區建明里,臺北市,63000060,大同區,63000060-002,建明里,3447,91.61,23078.16,43.15,14.99,28.16,187.81,361,2408,678,31,292,1087,422,825,208,211,5,5,1432,1531,291,-2,-68,1531,1330694.0,1078.0,617.0,356.0,1230.0,1844.17,1331384.0,816945.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149725.0,1.0,3.0,42.0
臺北市大同區建泰里,臺北市,63000060,大同區,63000060-004,建泰里,3941,92.9,30647.8,50.71,24.51,26.2,106.86,641,2615,685,43,339,1125,481,858,231,211,5,7,1728,1780,237,14,-105,1640,1559969.0,1162.0,765.0,403.0,1429.0,1418.17,1569315.0,1062612.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124500.0,1.0,3.0,67.0
臺北市大同區揚雅里,臺北市,63000060,大同區,63000060-019,揚雅里,4494,116.06,67382.37,40.53,12.23,28.3,231.46,391,3198,905,21,223,992,527,1188,536,538,16,62,1889,1773,585,-3,37,2324,1091338.0,949.0,637.0,365.0,1143.0,1099.66,1142268.0,805992.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66623.0,1.0,3.0,33.0
臺北市大同區斯文里,臺北市,63000060,大同區,63000060-020,斯文里,5077,97.7,46019.42,39.55,14.71,24.85,168.97,535,3638,904,38,338,1252,538,1341,497,471,14,53,2116,2199,457,-10,-482,2146,1573662.0,986.0,633.0,365.0,1172.0,1293.1,1593840.0,1170438.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102828.0,1.0,3.0,27.0
臺北市大同區星明里,臺北市,63000060,大同區,63000060-007,星明里,6413,90.07,41232.14,47.39,25.67,21.72,84.6,1117,4351,945,56,530,1756,700,1441,423,361,11,18,2851,2876,414,27,-46,2643,2289468.0,1124.0,761.0,404.0,1392.0,1229.51,2485588.0,1598017.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,155570.0,1.0,4.0,57.0
臺北市大同區景星里,臺北市,63000060,大同區,63000060-014,景星里,2781,99.21,25575.94,45.98,16.38,29.61,180.77,312,1905,564,15,157,553,288,732,313,373,9,29,1213,1079,307,-17,-70,1164,625756.0,842.0,620.0,381.0,1065.0,786.58,625779.0,515245.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,114453.0,1.0,3.0,14.0
臺北市大同區朝陽里,臺北市,63000060,大同區,63000060-006,朝陽里,4518,91.6,44245.97,40.57,15.09,25.48,168.87,485,3214,819,40,352,1348,559,1077,316,314,10,17,1860,2054,369,-6,-30,1996,1692549.0,1093.0,677.0,359.0,1283.0,1603.31,1784056.0,1159375.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,103312.0,1.0,4.0,71.0
臺北市大同區民權里,臺北市,63000060,大同區,63000060-013,民權里,6808,92.1,31752.69,45.5,24.94,20.56,82.43,1167,4679,962,72,540,1902,825,1448,441,379,11,23,3131,2942,447,30,-124,2577,2528480.0,1170.0,789.0,409.0,1480.0,1352.72,2624686.0,1885735.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,212559.0,1.0,4.0,58.0
臺北市大同區永樂里,臺北市,63000060,大同區,63000060-005,永樂里,5533,99.82,25584.47,45.87,18.27,27.6,151.08,693,3793,1047,61,480,1670,613,1298,375,334,4,5,2302,2623,331,30,-86,2265,2258283.0,1191.0,692.0,394.0,1343.0,2284.1,2764301.0,1419648.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,223950.0,1.0,2.0,99.0
臺北市大同區玉泉里,臺北市,63000060,大同區,63000060-001,玉泉里,3054,97.67,9319.95,48.76,18.12,30.64,169.09,372,2053,629,19,226,932,355,712,233,193,3,9,1239,1476,187,9,-56,1261,1168229.0,1145.0,722.0,396.0,1390.0,1476.33,1189125.0,755886.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,327650.0,1.0,2.0,55.0
臺北市大同區老師里,臺北市,63000060,大同區,63000060-024,老師里,6094,98.57,10832.06,41.52,16.98,24.55,144.6,731,4306,1057,26,361,1528,702,1541,567,597,13,28,2591,2723,427,2,-85,2346,1610064.0,874.0,636.0,374.0,1119.0,844.31,1610383.0,1316992.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,602551.0,1.0,2.0,60.0
